kind,t,cycle,side,lvl,vol,price,open_p,close_p,profit,reason,anchor,step
fill,2026-07-30T04:59:50.179000,120,S,14,0.06,4063.425,,,,,,
close,2026-07-30T05:00:15.916000,120,S,2,0.01,,4077.045,4064.94,12.105000000000018,sl,,
close,2026-07-30T05:00:15.916000,120,S,3,0.01,,4077.045,4064.94,12.105000000000018,sl,,
close,2026-07-30T05:00:15.916000,120,S,4,0.01,,4077.045,4064.94,12.105000000000018,sl,,
close,2026-07-30T05:00:15.916000,120,S,5,0.01,,4075.2050000000004,4064.94,10.265000000000327,sl,,
close,2026-07-30T05:00:15.916000,120,S,1,0.01,,4081.2050000000004,4064.94,16.265000000000327,sl,,
close,2026-07-30T05:00:15.916000,120,S,6,0.01,,4071.5750000000003,4064.94,6.635000000000218,sl,,
close,2026-07-30T05:00:15.916000,120,S,7,0.01,,4071.5750000000003,4064.94,6.635000000000218,sl,,
close,2026-07-30T05:00:15.916000,120,S,8,0.01,,4071.5750000000003,4064.94,6.635000000000218,sl,,
close,2026-07-30T05:00:15.916000,120,S,9,0.01,,4068.985,4064.94,4.045000000000073,sl,,
close,2026-07-30T05:00:15.916000,120,S,10,0.01,,4068.985,4064.94,4.045000000000073,sl,,
fill,2026-07-30T05:12:14.179000,120,S,15,0.06,4062.2450000000003,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,8,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,9,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,10,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,11,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,12,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,13,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,14,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,15,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,16,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,16,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,17,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,17,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,18,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,18,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,19,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,19,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,20,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,20,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,21,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,21,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,22,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,22,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,23,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,23,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,24,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,24,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,25,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,25,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,26,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,26,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,27,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,27,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,28,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,28,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,29,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,29,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,30,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,S,30,,,,,,,,
order_cancel,2026-07-30T05:12:14.179000,120,B,1,,,,,,,,
close,2026-07-30T05:12:14.179000,120,B,5,0.01,,4090.645,4062.2450000000003,-28.399999999999636,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,B,6,0.01,,4091.615,4062.2450000000003,-29.369999999999436,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,B,7,0.01,,4092.585,4062.2450000000003,-30.33999999999969,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,B,3,0.01,,4089.615,4062.2450000000003,-27.36999999999944,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,B,4,0.01,,4089.615,4062.2450000000003,-27.36999999999944,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,B,2,0.01,,4088.475,4062.2450000000003,-26.229999999999563,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,S,11,0.06,,4063.425,4062.395,6.1800000000012005,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,S,12,0.06,,4063.425,4062.395,6.1800000000012005,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,S,13,0.06,,4063.425,4062.395,6.1800000000012005,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,S,14,0.06,,4063.425,4062.395,6.1800000000012005,grid_recenter,,
close,2026-07-30T05:12:14.179000,120,S,15,0.06,,4062.2450000000003,4062.395,-0.8999999999978171,grid_recenter,,
cycle_close,2026-07-30T05:12:14.179000,120,,,,,,,,grid_recenter,,
order_place,2026-07-30T05:13:25.878000,121,B,1,0.01,4062.2200000000003,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,1,0.01,4059.52,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,2,0.01,4063.58,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,2,0.01,4058.1600000000003,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,3,0.01,4064.9300000000003,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,3,0.01,4056.81,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,4,0.01,4066.28,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,4,0.01,4055.46,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,5,0.01,4067.64,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,5,0.01,4054.1,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,6,0.01,4068.9900000000002,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,6,0.01,4052.75,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,7,0.01,4070.35,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,7,0.01,4051.39,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,8,0.01,4071.7000000000003,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,8,0.01,4050.04,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,9,0.01,4073.05,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,9,0.01,4048.69,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,10,0.01,4074.4100000000003,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,10,0.01,4047.33,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,11,0.06,4075.76,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,11,0.06,4045.98,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,12,0.06,4077.11,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,12,0.06,4044.63,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,13,0.06,4078.4700000000003,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,13,0.06,4043.27,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,14,0.06,4079.82,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,14,0.06,4041.92,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,15,0.06,4081.17,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,15,0.06,4040.57,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,16,0.06,4082.53,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,16,0.06,4039.21,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,17,0.06,4083.88,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,17,0.06,4037.86,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,18,0.06,4085.2400000000002,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,18,0.06,4036.5,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,19,0.06,4086.59,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,19,0.06,4035.15,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,20,0.06,4087.94,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,20,0.06,4033.8,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,21,0.15,4089.3,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,21,0.15,4032.44,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,22,0.15,4090.65,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,22,0.15,4031.09,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,23,0.15,4092.0,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,23,0.15,4029.7400000000002,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,24,0.15,4093.36,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,24,0.15,4028.38,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,25,0.15,4094.71,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,25,0.15,4027.03,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,26,0.15,4096.06,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,26,0.15,4025.6800000000003,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,27,0.15,4097.42,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,27,0.15,4024.32,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,28,0.15,4098.77,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,28,0.15,4022.9700000000003,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,29,0.15,4100.13,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,29,0.15,4021.61,,,,,,
order_place,2026-07-30T05:13:25.878000,121,B,30,0.15,4101.4800000000005,,,,,,
order_place,2026-07-30T05:13:25.878000,121,S,30,0.15,4020.26,,,,,,
deploy,2026-07-30T05:13:25.878000,121,,,,,,,,,4060.87,1.3536233333333334
fill,2026-07-30T05:13:56.792000,121,B,1,0.01,4062.4049999999997,,,,,,
fill,2026-07-30T05:19:02.412000,121,S,1,0.01,4059.445,,,,,,
fill,2026-07-30T05:19:42.416000,121,S,2,0.01,4057.0150000000003,,,,,,
fill,2026-07-30T05:21:34.696000,121,S,3,0.01,4055.425,,,,,,
fill,2026-07-30T05:21:34.696000,121,S,4,0.01,4055.425,,,,,,
close,2026-07-30T05:24:10.660000,121,S,1,0.01,,4059.445,4058.28,1.1649999999999636,sl,,
fill,2026-07-30T05:27:55.224000,121,S,5,0.01,4053.9350000000004,,,,,,
fill,2026-07-30T05:36:31.801000,121,S,6,0.01,4052.695,,,,,,
close,2026-07-30T05:40:55.554000,121,S,2,0.01,,4057.0150000000003,4053.0,4.015000000000327,sl,,
close,2026-07-30T05:47:55.413000,121,S,3,0.01,,4055.425,4054.35,1.0750000000002728,sl,,
close,2026-07-30T05:47:55.413000,121,S,4,0.01,,4055.425,4054.35,1.0750000000002728,sl,,
order_place,2026-07-30T05:51:44.019000,121,S,3,0.01,4056.81,,,,,,
order_place,2026-07-30T05:51:44.019000,121,S,4,0.01,4055.46,,,,,,
fill,2026-07-30T05:58:47.780000,121,S,3,0.01,4056.715,,,,,,
fill,2026-07-30T06:12:22.344000,121,S,4,0.01,4054.545,,,,,,
fill,2026-07-30T06:38:22.333000,121,S,7,0.01,4049.875,,,,,,
fill,2026-07-30T06:38:22.333000,121,S,8,0.01,4049.875,,,,,,
fill,2026-07-30T06:40:15.626000,121,S,9,0.01,4048.275,,,,,,
close,2026-07-30T06:44:16.279000,121,S,5,0.01,,4053.9350000000004,4049.32,4.6150000000002365,sl,,
close,2026-07-30T06:44:16.279000,121,S,6,0.01,,4052.695,4049.32,3.375,sl,,
close,2026-07-30T06:44:16.279000,121,S,3,0.01,,4056.715,4049.32,7.394999999999982,sl,,
close,2026-07-30T06:44:16.279000,121,S,4,0.01,,4054.545,4049.32,5.224999999999909,sl,,
fill,2026-07-30T06:48:23.974000,121,S,10,0.01,4046.815,,,,,,
fill,2026-07-30T06:58:26.639000,121,S,11,0.06,4044.795,,,,,,
fill,2026-07-30T07:00:42.661000,121,S,12,0.06,4043.315,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,2,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,3,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,4,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,5,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,6,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,7,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,8,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,9,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,10,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,11,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,12,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,13,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,13,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,14,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,14,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,15,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,15,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,16,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,16,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,17,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,17,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,18,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,18,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,19,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,19,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,20,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,20,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,21,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,21,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,22,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,22,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,23,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,23,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,24,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,24,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,25,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,25,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,26,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,26,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,27,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,27,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,28,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,28,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,29,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,29,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,B,30,,,,,,,,
order_cancel,2026-07-30T07:00:42.661000,121,S,30,,,,,,,,
close,2026-07-30T07:00:42.661000,121,B,1,0.01,,4062.4049999999997,4043.315,-19.08999999999969,basket_target,,
close,2026-07-30T07:00:42.661000,121,S,7,0.01,,4049.875,4043.4649999999997,6.41000000000031,basket_target,,
close,2026-07-30T07:00:42.661000,121,S,8,0.01,,4049.875,4043.4649999999997,6.41000000000031,basket_target,,
close,2026-07-30T07:00:42.661000,121,S,9,0.01,,4048.275,4043.4649999999997,4.8100000000004,basket_target,,
close,2026-07-30T07:00:42.661000,121,S,10,0.01,,4046.815,4043.4649999999997,3.350000000000364,basket_target,,
close,2026-07-30T07:00:42.661000,121,S,11,0.06,,4044.795,4043.4649999999997,7.980000000002292,basket_target,,
close,2026-07-30T07:00:42.661000,121,S,12,0.06,,4043.315,4043.4649999999997,-0.8999999999978171,basket_target,,
cycle_close,2026-07-30T07:00:42.661000,121,,,,,,,,basket_target,,
order_place,2026-07-30T07:01:08.449000,122,B,1,0.01,4046.76,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,1,0.01,4044.06,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,2,0.01,4048.11,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,2,0.01,4042.71,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,3,0.01,4049.46,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,3,0.01,4041.36,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,4,0.01,4050.8,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,4,0.01,4040.02,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,5,0.01,4052.15,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,5,0.01,4038.67,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,6,0.01,4053.5,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,6,0.01,4037.32,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,7,0.01,4054.85,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,7,0.01,4035.9700000000003,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,8,0.01,4056.2000000000003,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,8,0.01,4034.62,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,9,0.01,4057.55,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,9,0.01,4033.27,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,10,0.01,4058.89,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,10,0.01,4031.9300000000003,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,11,0.06,4060.2400000000002,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,11,0.06,4030.58,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,12,0.06,4061.59,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,12,0.06,4029.23,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,13,0.06,4062.94,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,13,0.06,4027.88,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,14,0.06,4064.29,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,14,0.06,4026.53,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,15,0.06,4065.64,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,15,0.06,4025.1800000000003,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,16,0.06,4066.9900000000002,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,16,0.06,4023.83,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,17,0.06,4068.33,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,17,0.06,4022.4900000000002,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,18,0.06,4069.6800000000003,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,18,0.06,4021.14,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,19,0.06,4071.03,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,19,0.06,4019.79,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,20,0.06,4072.38,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,20,0.06,4018.44,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,21,0.15,4073.73,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,21,0.15,4017.09,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,22,0.15,4075.08,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,22,0.15,4015.7400000000002,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,23,0.15,4076.42,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,23,0.15,4014.4,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,24,0.15,4077.77,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,24,0.15,4013.05,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,25,0.15,4079.12,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,25,0.15,4011.7000000000003,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,26,0.15,4080.4700000000003,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,26,0.15,4010.35,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,27,0.15,4081.82,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,27,0.15,4009.0,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,28,0.15,4083.17,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,28,0.15,4007.65,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,29,0.15,4084.52,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,29,0.15,4006.3,,,,,,
order_place,2026-07-30T07:01:08.449000,122,B,30,0.15,4085.86,,,,,,
order_place,2026-07-30T07:01:08.449000,122,S,30,0.15,4004.96,,,,,,
deploy,2026-07-30T07:01:08.449000,122,,,,,,,,,4045.41,1.34847
fill,2026-07-30T07:01:50.948000,122,S,1,0.01,4042.045,,,,,,
fill,2026-07-30T07:01:50.948000,122,S,2,0.01,4042.045,,,,,,
fill,2026-07-30T07:18:09.996000,122,S,3,0.01,4040.7650000000003,,,,,,
fill,2026-07-30T07:18:36.124000,122,S,4,0.01,4038.5550000000003,,,,,,
fill,2026-07-30T07:18:36.124000,122,S,5,0.01,4038.5550000000003,,,,,,
close,2026-07-30T07:19:47.557000,122,S,1,0.01,,4042.045,4041.4,0.6449999999999818,sl,,
close,2026-07-30T07:19:47.557000,122,S,2,0.01,,4042.045,4041.4,0.6449999999999818,sl,,
order_place,2026-07-30T07:21:21.086000,122,S,2,0.01,4042.71,,,,,,
fill,2026-07-30T07:21:41.220000,122,S,2,0.01,4042.135,,,,,,
order_place,2026-07-30T07:29:21.417000,122,S,1,0.01,4044.06,,,,,,
fill,2026-07-30T07:31:10.681000,122,B,1,0.01,4048.9849999999997,,,,,,
fill,2026-07-30T07:31:10.681000,122,B,2,0.01,4048.9849999999997,,,,,,
fill,2026-07-30T07:36:24.623000,122,S,1,0.01,4043.815,,,,,,
fill,2026-07-30T07:37:31.107000,122,S,6,0.01,4036.275,,,,,,
fill,2026-07-30T07:37:51.027000,122,S,7,0.01,4034.165,,,,,,
fill,2026-07-30T07:37:51.027000,122,S,8,0.01,4034.165,,,,,,
fill,2026-07-30T07:38:11.241000,122,S,9,0.01,4033.125,,,,,,
fill,2026-07-30T07:38:31.150000,122,S,10,0.01,4030.945,,,,,,
close,2026-07-30T07:39:11.256000,122,S,3,0.01,,4040.7650000000003,4032.44,8.325000000000273,sl,,
close,2026-07-30T07:39:11.256000,122,S,4,0.01,,4038.5550000000003,4032.44,6.1150000000002365,sl,,
close,2026-07-30T07:39:11.256000,122,S,5,0.01,,4038.5550000000003,4032.44,6.1150000000002365,sl,,
close,2026-07-30T07:39:11.256000,122,S,2,0.01,,4042.135,4032.44,9.695000000000164,sl,,
close,2026-07-30T07:39:11.256000,122,S,1,0.01,,4043.815,4032.44,11.375,sl,,
close,2026-07-30T07:39:11.256000,122,S,6,0.01,,4036.275,4032.44,3.8350000000000364,sl,,
close,2026-07-30T07:40:25.136000,122,S,7,0.01,,4034.165,4033.79,0.375,sl,,
close,2026-07-30T07:40:25.136000,122,S,8,0.01,,4034.165,4033.79,0.375,sl,,
order_place,2026-07-30T07:40:44.964000,122,S,7,0.01,4035.9700000000003,,,,,,
order_place,2026-07-30T07:40:44.964000,122,S,8,0.01,4034.62,,,,,,
fill,2026-07-30T07:41:05.089000,122,S,7,0.01,4035.6850000000004,,,,,,
fill,2026-07-30T07:43:30.365000,122,S,8,0.01,4033.895,,,,,,
close,2026-07-30T07:46:26.232000,122,S,7,0.01,,4035.6850000000004,4035.1,0.5850000000004911,sl,,
order_place,2026-07-30T07:46:26.232000,122,S,6,0.01,4037.32,,,,,,
fill,2026-07-30T07:47:01.547000,122,S,6,0.01,4035.695,,,,,,
close,2026-07-30T08:00:23.288000,122,S,6,0.01,,4035.695,4035.02,0.6750000000001819,sl,,
order_place,2026-07-30T08:00:23.288000,122,S,7,0.01,4035.9700000000003,,,,,,
order_place,2026-07-30T08:05:04.683000,122,S,5,0.01,4038.67,,,,,,
order_place,2026-07-30T08:05:04.683000,122,S,6,0.01,4037.32,,,,,,
fill,2026-07-30T08:06:16.029000,122,S,5,0.01,4036.1850000000004,,,,,,
fill,2026-07-30T08:06:16.029000,122,S,6,0.01,4036.1850000000004,,,,,,
fill,2026-07-30T08:12:58.617000,122,S,7,0.01,4033.565,,,,,,
close,2026-07-30T08:22:33.367000,122,S,5,0.01,,4036.1850000000004,4035.11,1.0750000000002728,sl,,
close,2026-07-30T08:22:33.367000,122,S,6,0.01,,4036.1850000000004,4035.11,1.0750000000002728,sl,,
order_place,2026-07-30T08:22:53.698000,122,S,6,0.01,4037.32,,,,,,
fill,2026-07-30T08:25:06.159000,122,S,6,0.01,4036.625,,,,,,
fill,2026-07-30T08:28:07.563000,122,S,11,0.06,4029.965,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,3,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,4,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,5,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,6,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,7,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,8,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,9,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,10,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,11,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,12,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,S,12,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,13,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,S,13,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,14,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,S,14,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,15,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,S,15,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,16,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,S,16,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,17,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,S,17,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,B,18,,,,,,,,
order_cancel,2026-07-30T08:28:07.563000,122,S,18,,,,,,,,
